2026-08-27 20:20:32,SCREEN,4kjruqGHDsSqkMdFfCjV7Vb62HPFhtXyWc2t6JpQzDnz,GTA6,,,,,,RUG_RISK,,,"RUG_RISK score=84 | hard_fail:sell_route | warn:dev_history,organic_buyers_5m"
2026-08-27 20:20:32,SKIP,4kjruqGHDsSqkMdFfCjV7Vb62HPFhtXyWc2t6JpQzDnz,GTA6,,,,,,RUG_RISK,,,"rug_screen: RUG_RISK score=84 | hard_fail:sell_route | warn:dev_history,organic_buyers_5m"
2026-08-27 20:20:36,SCREEN,SKHYhSjuRWHgikq8eRKbtBbpABgJSkd7ytQV14i9EQ3,SKHY,,,,,,RUG_RISK,,,"RUG_RISK score=92 | hard_fail:mint_authority,freeze_authority,top1_holder,top10_holders | warn:organic_buyers_5m"
2026-08-27 20:20:36,SKIP,SKHYhSjuRWHgikq8eRKbtBbpABgJSkd7ytQV14i9EQ3,SKHY,,,,,,RUG_RISK,,,"rug_screen: RUG_RISK score=92 | hard_fail:mint_authority,freeze_authority,top1_holder,top10_holders | warn:organic_buyers_5m"
2026-08-27 20:20:41,SCREEN,E3i7sTY5QYEBh3itepnomZQt7Eh5kzmHFk1vkm2pump,cc,,,,,,SAFE,,,SAFE score=92 | warn:organic_buyers_5m
2026-08-27 20:20:47,SCREEN,7n8kRipxAQBfpGQtcGA2AbkM2HASSVCzqZ5F3QEopump,Zoe,,,,,,SAFE,,,"SAFE score=84 | warn:dev_history,organic_buyers_5m"
2026-08-27 20:20:52,SCREEN,Ge87EtsjwRQbHaqQmKRno69RFTwh9bfSsm99XNxTpump,Jimothy,,,,,,SAFE,,,SAFE score=92 | warn:order_flow_5m
2026-08-27 20:20:58,SCREEN,zj1jpp7QMveWHLs61vL9KMZf254KvW7j4AAmBF8ry2k,BULLSHIT,,,,,,RUG_RISK,,,RUG_RISK score=100 | hard_fail:sell_route
2026-08-27 20:20:58,SKIP,zj1jpp7QMveWHLs61vL9KMZf254KvW7j4AAmBF8ry2k,BULLSHIT,,,,,,RUG_RISK,,,rug_screen: RUG_RISK score=100 | hard_fail:sell_route
2026-08-27 20:22:05,SCREEN,6ismWYLTwvzngqAzeWLhAfq1jSY2yv8hG55te1HnTw9j,MUFASA,,,,,,SAFE,,,SAFE score=100
2026-08-27 20:22:07,SCREEN,DMXBsVBwfuzc5axa2vz6Ba2BzAxcUmn6V7ZtsJFEpump,TOADS,,,,,,SAFE,,,SAFE score=92 | warn:dev_history
2026-08-27 20:23:44,SKIP,E3i7sTY5QYEBh3itepnomZQt7Eh5kzmHFk1vkm2pump,cc,,,,,,,,,balance_too_low
2026-08-27 20:23:45,SKIP,7n8kRipxAQBfpGQtcGA2AbkM2HASSVCzqZ5F3QEopump,Zoe,,,,,,SAFE,bo:1h_out_of_band (-20%); bo:5m_negative (-6.3%); bo:late_slope (-7.66); pb:1h_out_of_band (-20%),,setup: bo:1h_out_of_band (-20%); bo:5m_negative (-6.3%); bo:late_slope (-7.66); pb:1h_out_of_band (-20%)
2026-08-27 20:23:47,SKIP,Ge87EtsjwRQbHaqQmKRno69RFTwh9bfSsm99XNxTpump,Jimothy,,,,,,,,,balance_too_low
2026-08-27 20:24:54,SKIP,6ismWYLTwvzngqAzeWLhAfq1jSY2yv8hG55te1HnTw9j,MUFASA,,,,,,,,,balance_too_low
2026-08-27 20:24:55,SKIP,DMXBsVBwfuzc5axa2vz6Ba2BzAxcUmn6V7ZtsJFEpump,TOADS,,,,,,,,,balance_too_low
2026-08-27 20:26:30,SCREEN,TTWofwAge91oFhZs7kpQdyrVRkmevgM88xijGvQFbKo,TTWO,,,,,,RUG_RISK,,,"RUG_RISK score=92 | hard_fail:mint_authority,freeze_authority,top10_holders | warn:organic_buyers_5m"
2026-08-27 20:26:30,SKIP,TTWofwAge91oFhZs7kpQdyrVRkmevgM88xijGvQFbKo,TTWO,,,,,,RUG_RISK,,,"rug_screen: RUG_RISK score=92 | hard_fail:mint_authority,freeze_authority,top10_holders | warn:organic_buyers_5m"
2026-08-27 20:26:42,SCREEN,7n8kRipxAQBfpGQtcGA2AbkM2HASSVCzqZ5F3QEopump,Zoe,,,,,,SAFE,,,"SAFE score=74 | warn:dev_history,organic_buyers_5m,price_5m"
2026-08-27 20:26:44,SCREEN,4kjruqGHDsSqkMdFfCjV7Vb62HPFhtXyWc2t6JpQzDnz,GTA6,,,,,,RUG_RISK,,,"RUG_RISK score=84 | hard_fail:sell_route | warn:dev_history,organic_buyers_5m"
2026-08-27 20:26:44,SKIP,4kjruqGHDsSqkMdFfCjV7Vb62HPFhtXyWc2t6JpQzDnz,GTA6,,,,,,RUG_RISK,,,"rug_screen: RUG_RISK score=84 | hard_fail:sell_route | warn:dev_history,organic_buyers_5m"
2026-08-27 20:26:48,SCREEN,SKHYhSjuRWHgikq8eRKbtBbpABgJSkd7ytQV14i9EQ3,SKHY,,,,,,RUG_RISK,,,"RUG_RISK score=92 | hard_fail:mint_authority,freeze_authority,top1_holder,top10_holders,sell_route | warn:organic_buyers_5m"
2026-08-27 20:26:48,SKIP,SKHYhSjuRWHgikq8eRKbtBbpABgJSkd7ytQV14i9EQ3,SKHY,,,,,,RUG_RISK,,,"rug_screen: RUG_RISK score=92 | hard_fail:mint_authority,freeze_authority,top1_holder,top10_holders,sell_route | warn:organic_buyers_5m"
2026-08-27 20:26:51,SCREEN,E3i7sTY5QYEBh3itepnomZQt7Eh5kzmHFk1vkm2pump,cc,,,,,,SAFE,,,SAFE score=92 | warn:organic_buyers_5m
2026-08-27 20:26:57,SCREEN,Ge87EtsjwRQbHaqQmKRno69RFTwh9bfSsm99XNxTpump,Jimothy,,,,,,RUG_RISK,,,RUG_RISK score=100 | hard_fail:sell_route
2026-08-27 20:26:57,SKIP,Ge87EtsjwRQbHaqQmKRno69RFTwh9bfSsm99XNxTpump,Jimothy,,,,,,RUG_RISK,,,rug_screen: RUG_RISK score=100 | hard_fail:sell_route
2026-08-27 20:27:01,SCREEN,zj1jpp7QMveWHLs61vL9KMZf254KvW7j4AAmBF8ry2k,BULLSHIT,,,,,,SAFE,,,SAFE score=100
2026-08-27 20:28:26,SCREEN,6ismWYLTwvzngqAzeWLhAfq1jSY2yv8hG55te1HnTw9j,MUFASA,,,,,,SAFE,,,SAFE score=100
2026-08-27 20:29:30,SKIP,7n8kRipxAQBfpGQtcGA2AbkM2HASSVCzqZ5F3QEopump,Zoe,,,,,,SAFE,bo:1h_out_of_band (-28%); bo:5m_negative (-8.8%); pb:1h_out_of_band (-28%),,setup: bo:1h_out_of_band (-28%); bo:5m_negative (-8.8%); pb:1h_out_of_band (-28%)
2026-08-27 20:29:31,SKIP,E3i7sTY5QYEBh3itepnomZQt7Eh5kzmHFk1vkm2pump,cc,,,,,,,,,balance_too_low
2026-08-27 20:29:33,SKIP,zj1jpp7QMveWHLs61vL9KMZf254KvW7j4AAmBF8ry2k,BULLSHIT,,,,,,,,,balance_too_low
2026-08-27 20:30:59,SKIP,6ismWYLTwvzngqAzeWLhAfq1jSY2yv8hG55te1HnTw9j,MUFASA,,,,,,,,,balance_too_low
